-3.6416e-009,4.5885e-006,3.0639e-006,-0.0015066,4.4869e-006,-0.020372,0.0040186,-0.00031593,0.0073816,-0.00015339,0.039819,-5.3909e-006,-0.0025463,-0.0050663,4.8417e-006,-0.0094313,0.025598,-0.013923,0.0015132,-0.24575,0.064999,-0.0001227,-0.06778,0.25933,-0.11512,-0.0021242,-0.0001869,-0.00052465,0.084464,-0.036835,-0.0081423,-0.00010848,0.065918,0.00032032,0.030557,0.089839,-0.0021607,-0.12883,-0.081384,0.00045247,0.19311,0.0083301,0.050605,-0.41118,-0.0042824,-0.098326,-0.15033,0.00023696,0.083736,0.085498,0.00016098,0.073769,-0.022245,-0.00015853,-0.0063717,-3.3798e-005,-0.016825,-0.043607,0.0086813,0.0080099,0.0041672,0.032483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73289
-2.7378e-008,0.00086851,-0.00018783,4.3412e-005,3.2513e-006,-0.0001013,0.00017361,-0.0044993,-0.0004929,-0.025179,0.00021004,-5.5382e-006,-0.007814,0.023054,1.5284e-005,-0.00061598,-0.0081398,0.037372,-0.0005524,0.028556,0.20892,0.00011958,-0.081164,-0.014828,-0.022207,0.084944,4.8051e-005,-0.14348,-0.17563,0.014894,-0.089974,-0.00044438,0.17641,-0.00017022,0.3963,0.11869,-0.0027023,-0.15206,0.24388,-0.0021002,-0.26943,-0.0066484,0.025071,0.10665,0.0010002,-0.16656,-0.13032,-5.331e-005,-0.065411,-0.11804,0.0021292,0.50822,0.017493,0.00031766,0.23642,0.00024019,0.10663,-0.20036,0.15265,-0.014157,0.23523,0.0040027,-0.0036582,-0.0060925,-0.00072827,-0.0059765,-0.003768,-0.004512,0.0014275,-0.0025786,7.9314e-005,-0.0026531,-0.010674,0.0032117,0.001785,-0.0035473,-0.0023867,-0.0024972,-0.0012873,0.010844,0.0046259,-0.00016579,-0.0014466,-0.0033433,-0.0078398,0.0080489,-0.015341,0.00071749,-0.01433,0.014311,0.0058077,1.7075e-014,7.6286e-005
-0.0003581,0.13402,0.99043,-0.0082055,-0.00076208,0.0013118,-0.00086991,0.022772,0.00048143,0.0049521,0.0001494,-5.8774e-005,-0.016698,-0.0090092,-2.0938e-005,0.00061592,0.0059587,-0.0017242,0.000108,0.0017793,-0.00044029,-1.9073e-005,6.8284e-005,0.0012105,-0.001898,0.0010416,3.0543e-005,0.0013143,-0.0030099,0.0015876,0.0034976,7.1998e-006,0.00202,6.0652e-005,0.0028267,-0.0023037,-4.2578e-005,-0.00039833,-0.00093966,9.0224e-005,-0.00056254,4.9018e-005,0.00037948,-0.0010529,-6.5151e-005,-0.0013769,0.0011646,-6.5429e-005,-0.0018207,-0.0016153,4.3766e-005,-0.0016616,-0.0014599,-1.5079e-005,-0.00080423,-6.3441e-006,0.00072329,0.0003282,-0.0006538,-0.00029168,0.00020151,-3.799e-016,-8.4568e-018,9.3458e-017,-9.0965e-017,-9.1073e-018,1.2143e-017,-7.0311e-017,9.4542e-017,-3.0331e-017,1.5179e-017,-1.8215e-017,2.8406e-017,4.7813e-017,-4.9223e-017,3.0032e-017,-3.872e-017,8.4568e-017,-8.5001e-017,9.8229e-017,5.4644e-017,6.2342e-017,-3.9031e-018,-2.8406e-017,-8.8905e-018,3.1279e-017,-2.9273e-018,-6.18e-018,-9.7578e-019,-1.2685e-017,2.2931e-017,-1.535e-018,1.3878e-016
-1.3582e-007,4.7335e-005,0.00013774,-0.005672,5.4462e-005,-0.10109,0.13552,-0.030138,0.38516,0.0049453,0.87578,-9.0081e-005,-0.021315,-0.012061,1.9974e-005,0.018486,0.010245,-0.0074014,-4.8548e-005,0.0022573,0.0091313,-4.2856e-005,0.011714,0.0018166,0.0041586,0.016269,-7.0763e-005,-0.0054473,0.024907,0.02291,0.020638,4.813e-005,-0.0049038,0.00017211,-0.040091,0.040497,-0.00054069,-0.035318,-0.041929,-6.9057e-005,-0.039218,-0.0011536,0.0044119,0.029425,0.00021587,0.0059469,0.0036188,6.7833e-005,0.0085002,-0.0030571,-9.165e-006,0.0030455,-0.01446,-4.4378e-005,-0.0016841,-2.9159e-005,-0.013739,-0.02315,0.007874,-0.023029,0.0096555,0.040924,-0.057873,0.036624,0.0032309,0.12101,-0.0077401,-0.043582,-0.0023689,0.031139,0.030083,0.042225,0.023792,-0.015854,-0.0084634,-0.023599,-0.021253,0.048552,-0.041611,0.064782,0.026277,0.0094941,-0.0013684,-0.02673,-0.0099061,0.0098379,-0.012048,-0.00081859,0.017103,-0.016134,0.0089737,2.7142e-014,-0.046265
-8.4985e-007,0.0073832,0.004399,-0.010683,-5.3947e-006,-0.0012273,0.0012525,-0.0053435,0.00080573,-0.025703,-0.0030553,-8.0832e-006,0.02133,0.093439,-4.6431e-005,-0.037065,-0.17867,0.23145,-0.0018754,-0.067322,0.33712,-0.0017035,0.030154,-0.0994,0.19823,-0.12929,-0.00030965,-0.29209,0.1418,-0.14632,0.027387,-6.5289e-005,0.048382,0.00015851,0.04809,0.067783,0.00079144,0.059106,0.12576,-0.00069844,-0.2378,-0.0091334,0.11277,-0.060176,-0.0038001,0.12785,-0.11501,0.0043048,0.5737,-0.13864,-0.0010948,-0.24527,0.080893,-0.00065886,-0.091522,-0.00019215,-0.089789,-0.048871,-0.095432,0.12472,-0.028489,-3.3827e-016,-5.5565e-016,-7.9854e-016,-7.5864e-016,6.7578e-016,9.4868e-018,-3.1076e-016,-1.4565e-016,-7.9971e-016,1.7255e-016,2.2682e-016,2.8164e-016,-4.8991e-016,-3.9573e-017,6.6441e-016,-2.6681e-016,-1.4143e-016,-3.6101e-016,1.4566e-016,-2.4386e-016,1.1955e-016,3.8195e-016,4.3176e-016,1.9386e-016,6.327e-017,5.0673e-017,1.1046e-017,-1.0458e-016,-1.2126e-016,-1.274e-016,-2.3473e-018,-3.8858e-016
-1.3768e-008,3.0099e-006,1.3398e-005,-0.00012869,4.0578e-006,-0.0029173,0.006839,-0.0034082,0.037122,0.0010815,0.072173,-6.1152e-006,-0.00047289,0.0017052,9.5561e-007,0.0076756,-0.0083349,0.013768,-0.00082748,0.12368,-0.057722,-0.00033589,-0.044241,-0.057931,0.14653,-0.066172,0.00027808,0.020837,-0.067451,-0.027347,-0.038323,-5.5067e-005,0.013767,-0.0001044,0.066448,-0.0363,0.0015169,0.094679,0.084062,0.00022951,0.10235,0.0028763,-0.046901,-0.070581,-0.00040372,-0.012805,-0.046172,5.0665e-005,-0.022291,-0.040238,2.7061e-005,-0.0093482,0.016728,9.7985e-006,-0.0059854,-4.54e-005,-0.022437,0.017815,0.0019015,0.005933,0.014859,-0.19502,0.30853,0.2183,0.47721,-0.58163,0.14942,-0.0012815,-0.072584,-0.00067596,-0.033586,0.14201,0.054214,-0.01638,-0.031388,-0.0089013,-0.11202,0.16511,-0.14649,0.15441,0.020821,0.0053279,-0.0075995,0.0040291,-0.0049118,-0.029204,-0.016764,0.015474,-0.00099857,-0.0091334,0.00036812,1.2445e-015,0.057588
-1.3332e-008,0.00071014,-0.00018103,-0.0028663,-6.7489e-008,0.00038416,0.00028835,-0.00076085,-0.00018291,-0.0088504,0.00027818,-3.6928e-006,0.023364,-0.049494,-6.7599e-005,-0.012603,-0.071704,-0.0094304,-0.00025271,-0.0014207,-0.032922,-0.0005155,-0.085243,-0.030103,-0.052782,0.032558,-7.7648e-005,0.1114,0.017354,-0.1167,0.24634,0.00025998,0.038593,0.00087247,0.17473,0.049591,0.0025505,0.14027,-0.14563,0.00044492,-0.17509,-0.0058714,-0.24054,-0.023372,-0.0014419,0.16291,-0.20926,-0.00078677,-0.014454,0.22418,-0.00037501,-0.0036845,-0.22304,-0.00029426,0.26677,-0.000582,-0.27523,0.11898,0.060981,0.20662,-0.065627,0.13711,-0.40794,-0.20692,0.21395,-0.18919,-0.016975,-0.08734,-0.00092359,-0.018264,0.013095,-0.10164,-0.10691,0.042696,-0.0014846,-0.00034041,-0.0061478,0.034106,0.0023523,0.021337,0.0026867,0.00048393,0.0027831,0.011332,0.00066941,-0.0027901,-0.0020492,-0.011248,0.015469,-0.01658,-0.0054932,-1.6082e-014,-0.022362
-4.3358e-008,2.6092e-005,3.5426e-005,-0.00066734,9.8851e-006,-1.3578e-005,0.00034617,-0.0096359,-0.00070449,-0.013708,-0.00052207,1.0937e-005,-0.012044,0.0072108,-5.4529e-005,-0.0087777,-0.066862,-0.11023,0.0012972,-0.07996,-0.010184,0.0016296,0.28279,0.078593,0.08706,-0.073906,0.00040258,0.063007,-0.30481,-0.12993,0.078851,-9.6908e-005,0.025262,7.7059e-005,-0.043255,0.095476,-0.00050306,-0.018048,0.054228,8.075e-005,0.0070771,-0.00061941,0.044988,0.0033424,-0.00054496,0.064507,0.028033,0.00025903,0.024382,-0.026544,-4.7445e-005,-0.019014,-0.016316,0.00017107,0.14969,-8.548e-006,-0.0029094,0.071128,0.053732,0.022732,-0.070224,0.7464,0.36311,0.0055375,0.03239,-0.021302,0.012038,0.043587,-0.019002,0.019781,-0.015701,0.015078,0.035263,-0.02937,0.0012295,-0.013345,0.020769,-0.014376,0.0079658,-0.020162,-0.010045,0.0047533,-0.0014724,-0.0052239,0.0028042,-0.0040153,0.0049717,0.0057577,-0.00273,0.0010267,0.0025859,7.7063e-015,-0.0088114
-4.197e-008,0.00073722,-0.00015975,-0.0033329,7.5872e-006,-0.0065827,0.0076105,-0.0056362,-0.017359,-0.010343,0.0033852,7.1068e-006,-0.004599,0.013528,-8.936e-005,-0.033416,-0.18742,-0.13578,-2.5018e-005,0.031889,0.014941,0.0005338,0.10418,0.078474,0.099883,-0.0073141,9.2905e-005,-0.066171,-0.17632,-0.036606,0.13155,0.00018767,-0.09126,-0.00029711,-0.14663,-0.10688,-0.0012314,-0.081017,0.012686,-0.00093638,-0.057767,0.00044171,0.081559,-0.11832,-0.00084982,-0.1634,-0.079607,0.00063114,0.020798,-0.095392,0.00010236,0.02041,0.045485,0.00014476,-0.219,0.00058653,0.2882,0.15249,0.16624,-0.1287,0.073698,0.037809,-0.48692,-0.077423,0.18606,-0.12445,0.13729,0.22319,-0.1394,0.18501,-0.075371,0.13863,0.16403,-0.11399,0.041579,-0.087938,0.14257,-0.11364,0.053712,-0.083172,-0.035734,0.039408,0.002119,-0.020357,0.0017408,-0.013698,-0.011188,0.03807,-0.00711,0.015153,0.026968,8.0324e-014,-0.031093
-3.5831e-009,8.059e-006,6.1651e-007,-0.0034336,9.1878e-006,-0.049126,0.01665,0.0029302,-0.056827,0.0026516,0.012064,-5.5841e-008,-0.0023148,-0.012828,1.6164e-005,0.33775,-0.063748,0.0055011,-0.00034663,0.043299,0.0015213,-0.00017049,-0.086848,0.24559,0.060806,-0.11217,0.00015853,0.03726,0.033898,-0.092195,-0.062788,-0.00015274,0.070071,0.00019693,0.086494,0.041707,0.00010996,0.0088162,0.0034856,0.00040541,0.14185,0.00504,0.013431,-0.17927,-0.0016425,-0.039944,-0.084514,6.5317e-005,0.0045156,0.0022489,4.6558e-005,0.0082987,0.015636,-3.2257e-006,-0.0061109,-1.4646e-005,-0.0080209,0.0097828,-0.00012883,0.013784,0.0066154,-0.1167,0.22957,-0.5386,0.17223,0.19288,-0.069022,-0.15879,-0.073214,0.31944,-0.066894,0.18277,0.046556,0.10274,0.10073,0.075218,0.022361,-0.011997,0.035253,0.012389,0.076361,-0.025795,0.029284,0.012464,-0.0093043,0.0071295,0.017066,-0.0043951,-0.0067628,-0.024441,0.012111,3.6892e-014,-0.24603
-3.7833e-008,0.00055526,-0.00031316,-0.10484,0.00011431,-0.74969,-0.64634,-0.013186,0.077895,0.0039448,-0.021755,2.0649e-006,-0.00059164,-0.00024412,-3.098e-006,-0.040208,0.0074295,-0.0030098,-3.901e-005,0.011363,0.0021839,5.4808e-005,0.0071623,-0.013678,0.0057715,0.013404,-5.3162e-007,0.0049436,-0.0022819,0.0022934,-0.0012211,1.7461e-006,-0.0044638,-3.894e-005,-0.0034251,-0.0054616,5.3628e-006,0.00048303,0.002649,-2.4332e-005,-0.0065113,-0.00023439,-0.0042202,0.004617,2.5908e-005,0.0044274,0.002024,-3.1781e-006,-0.0010494,-0.0010427,6.0796e-007,-0.00036808,0.0010774,2.8e-006,0.00014707,1.0862e-006,0.00047793,-4.7356e-005,-7.8792e-005,1.4402e-005,-1.3487e-005,3.6776e-016,8.3267e-017,-8.3267e-017,2.7756e-017,-5.5511e-017,-3.4694e-017,8.3267e-017,5.5511e-017,6.9389e-017,-7.9797e-017,6.245e-017,1.7347e-017,-4.8572e-017,-3.8164e-017,-3.4694e-018,3.4694e-017,-2.4286e-017,8.4134e-017,-2.6021e-018,1.1449e-016,3.0358e-017,-1.7347e-017,-1.9516e-018,-3.4694e-017,1.3444e-017,2.1684e-017,7.5894e-019,1.301e-018,-4.3368e-018,1.6046e-017,-2.7637e-018,-1.6653e-016
-5.3059e-009,1.322e-005,6.942e-006,-0.0010954,2.9932e-006,-0.010366,0.007773,-0.00032038,-0.015929,-0.003333,-0.00027345,1.134e-006,0.0061902,0.019689,-1.7052e-005,-0.033732,-0.062913,0.020573,-0.0010704,0.10731,-0.00044295,-0.00024887,-0.020992,0.021755,-0.07661,-0.17493,2.2351e-005,-0.14814,-0.08276,0.12573,0.14086,0.00032021,-0.082791,0.00013163,-0.091431,-0.099691,-0.00031124,-0.030429,-0.078036,-0.00010689,-0.00023451,0.0016595,0.0027069,-0.081232,-0.00043634,-0.084515,-0.095513,-7.8309e-005,-0.017344,-0.019319,0.00038973,0.083662,-0.0021595,-0.00020245,-0.006746,-0.00021622,-0.10428,0.0087514,0.01285,0.067506,0.03567,-0.0044906,0.072794,-0.10697,-0.26616,-0.16435,0.23795,-0.41232,0.43391,0.027197,-0.10593,-0.060529,0.17364,-0.426,0.013346,-0.072226,0.0629,-0.028334,-0.023592,0.092895,0.041892,0.063879,0.060433,-0.020143,-0.045509,-0.033113,0.014522,0.011152,-0.020657,-0.093895,0.011806,3.7357e-014,-0.04095
-0.00084435,1.0654e-005,0.00014647,-2.3854e-006,0.0030333,1.2709e-006,-1.2524e-006,3.9015e-005,1.4549e-006,1.3229e-006,2.0075e-006,0.0044363,-0.00016213,-0.00015486,0.007864,1.6242e-005,0.00019772,-0.00022355,-0.075348,-0.00045396,-0.00013684,0.038738,-5.4613e-005,5.8394e-005,-0.0001012,5.2582e-005,-0.039035,0.00016514,-0.0003531,0.00011104,0.00031518,-0.011403,0.0012069,-0.099964,0.00014484,-0.00047973,0.14633,-0.0016907,-0.0018847,-0.42885,0.0037572,-0.094516,0.00065635,-0.004405,0.38968,0.0021462,0.00017226,0.48782,-0.0011691,0.0018232,-0.53663,0.0029057,0.00090161,0.24335,0.00010499,0.17249,-0.00084511,-0.00010701,0.00021418,9.2553e-005,-6.1456e-005,7.1514e-016,1.5038e-016,-3.8122e-016,7.4512e-017,1.0805e-016,2.6624e-016,2.9786e-016,1.2712e-017,1.0021e-015,-4.1608e-016,1.2178e-016,6.7993e-017,3.0303e-017,-1.8001e-016,6.573e-019,1.7416e-016,-9.9013e-017,3.3377e-016,-8.8125e-017,-2.3106e-016,8.3433e-017,7.2191e-017,-1.9304e-016,-7.7419e-018,-5.2802e-017,1.2637e-016,5.5908e-017,-1.0811e-016,-2.5204e-016,-1.745e-017,1.0636e-017,-6.245e-016
-3.3394e-007,0.00021511,0.0028892,-7.1963e-005,-3.4554e-006,-1.6716e-005,5.8578e-005,-0.0013894,0.00011136,-0.0014159,0.00073565,-9.8736e-007,0.15781,0.076308,0.00014883,0.016653,0.058743,-0.10476,0.00027554,0.0081819,0.031181,0.00011542,-0.017269,-0.013292,0.0045593,-0.011874,3.6134e-005,-0.0064977,-0.0013926,-0.017892,0.0052966,2.8106e-005,-0.0046147,6.2675e-005,-0.011405,0.0052337,9.8912e-005,0.0036539,-0.0050037,-4.5146e-005,-0.0027949,-1.8936e-005,0.0029414,0.00061174,2.1677e-005,0.0051082,-0.012431,7.2864e-005,-0.001619,-0.013811,-5.4438e-005,-0.011793,-0.0081847,-2.4498e-005,-0.010533,-1.8037e-005,-0.0082878,-0.036604,0.0018486,-0.011366,0.0065883,0.057472,-0.077663,-0.057304,-0.50161,-0.23941,0.14451,-0.07164,-0.5631,0.13128,-0.040175,0.024087,-0.042427,-0.05225,0.10021,0.26376,-0.096805,0.20394,-0.076876,0.19873,0.14543,-0.10701,0.025706,0.15903,0.084415,-0.0083627,0.051008,-0.056499,0.050673,-0.039319,-0.098636,-2.9391e-013,-0.0025729
-5.4092e-010,3.2727e-006,-8.2703e-007,-0.0022733,6.0516e-006,-0.033081,0.016119,0.0017037,0.03682,0.0010658,-0.037177,2.1796e-006,-0.0034024,-0.016551,2.0316e-005,0.37675,-0.058914,0.0022376,0.00017871,-0.027801,0.010691,0.000181,0.050163,-0.05592,-0.048593,0.049233,-0.00012395,0.0015673,0.040212,-0.012643,-0.005831,-6.7197e-005,0.060948,0.000492,-0.0017985,0.15486,-0.0030482,-0.19464,-0.27,0.00033579,0.0027269,0.0024663,0.18973,-0.13382,-0.0016831,-0.041998,-0.11912,-0.00016195,0.0028986,0.057347,0.00010158,0.025718,0.045058,5.13e-005,-0.0048091,5.1465e-005,0.022222,0.023458,-0.0095322,0.050793,-0.0091649,0.017638,-0.025017,0.4352,-0.10937,-0.20149,0.046476,-0.10515,0.08529,0.28098,-0.070738,-0.13531,-0.22356,0.28444,-0.0046567,-0.12972,0.14818,0.012839,0.16629,-0.078867,0.0039589,0.021836,0.0069485,-0.024987,-0.020675,-0.027773,0.062621,-0.013258,7.1657e-005,-0.015703,0.014849,4.4754e-014,-0.20636
-7.0771e-007,0.0040455,0.0042222,-0.0032306,6.8443e-006,-0.0023664,0.0009341,-0.016562,-3.9219e-005,-0.060213,-0.0037455,-8.2474e-006,-0.0039879,0.0079512,-0.0001307,-0.049135,-0.25177,-0.19737,0.00095306,-0.11191,-0.11581,-0.00027652,0.13548,-0.071872,0.018283,-0.33505,0.00024595,0.050721,0.10714,0.23895,-0.31329,-0.00047231,0.083673,-0.0004402,-0.019168,0.07538,-0.0052206,-0.28302,0.23013,-0.00057973,0.0066155,-0.0018383,-0.18338,0.21416,0.002157,0.097083,-0.38232,-0.00094191,-0.020435,0.3635,-0.00091555,-0.075427,-0.031081,-0.00020428,-0.18327,6.7478e-005,0.022296,-0.064949,0.022804,0.016898,0.015962,-3.6603e-016,-2.9208e-016,-4.4756e-016,-3.387e-016,9.3588e-016,-5.7528e-016,2.7756e-017,3.3846e-016,-2.2985e-016,1.8453e-016,2.4199e-016,1.8215e-016,3.4694e-017,3.4754e-016,2.5197e-016,9.6277e-017,-5.7224e-016,-6.4185e-017,-1.5027e-016,-5.2706e-017,-1.8087e-016,-3.8598e-017,2.4947e-016,5.9035e-017,7.7629e-017,9.2157e-017,-1.4181e-016,5.7029e-017,1.374e-016,-6.2586e-017,1.804e-017,1.9429e-016
-0.0057016,-5.9931e-007,-7.6484e-007,-1.0737e-006,0.017447,4.5608e-006,-4.4367e-006,0.00012661,5.1873e-006,-5.1103e-005,1.2652e-005,0.051588,1.5829e-005,-8.1205e-005,0.22578,-6.1719e-005,-0.00025842,3.6728e-005,-0.12505,-0.0011243,-0.00039006,0.19566,-0.00049397,-0.00012925,0.00012608,0.00036109,0.56769,-0.00053012,0.00096798,0.0001278,0.00013849,-0.012221,-0.0013771,0.14626,0.00045951,-2.7168e-005,0.06809,-0.002212,0.001792,0.46077,-0.0025679,-0.0032032,0.00066416,-0.0036002,0.25538,0.00072607,0.00017629,0.22642,-0.0009529,0.00095184,0.16636,-0.00052228,-0.00023135,0.040766,-7.9994e-005,0.43067,-0.0008788,-1.6897e-006,6.7592e-006,3.1622e-006,-1.2912e-006,3.1052e-016,9.0956e-017,-1.8533e-016,-3.257e-016,4.0721e-016,-1.7749e-016,4.2414e-016,-1.9796e-016,4.5321e-016,-3.2694e-016,3.8928e-016,1.413e-016,2.4301e-017,6.9217e-017,3.9983e-016,-3.5885e-017,1.7584e-018,-2.9664e-017,6.6878e-017,-1.0052e-016,2.7496e-016,3.2156e-016,1.699e-016,2.0595e-016,-1.0675e-018,2.8208e-017,-1.1725e-016,5.5355e-017,-3.7003e-017,-1.9375e-016,8.2836e-018,6.3838e-016
-5.6461e-009,4.5658e-006,6.6748e-006,-0.00047149,2.94e-006,-0.0075394,0.0071224,-0.0013048,0.0051431,-0.001312,0.062773,-7.3419e-006,-0.0014605,-0.0014492,-4.343e-006,-0.024448,0.0040176,-0.025392,0.0010733,-0.14964,0.11012,0.00095237,0.13989,0.051875,-0.30399,0.13194,-0.00054489,-0.044333,0.12556,0.04209,0.063493,6.9953e-005,-0.033766,-0.00012796,-0.067776,-0.048946,-0.00029367,-0.0067947,0.15151,-0.0002932,0.047669,0.001074,-0.13665,-0.13644,-0.0015014,-0.022169,0.063516,0.00040501,0.10881,0.058747,-1.8605e-005,0.049243,-0.10305,-0.00023923,0.0065315,-4.5878e-005,-0.018641,-0.10085,0.020244,-0.072132,-5.6023e-005,-0.057096,0.16405,-0.22912,-0.01626,-0.11848,0.56635,0.32029,0.060777,-0.1062,0.10501,-0.16369,-0.15708,0.16676,0.01476,0.0083853,0.064892,-0.031981,0.040984,-0.043519,-0.02652,0.011728,-0.021952,-0.035056,-0.031143,0.017169,-0.033455,0.0025516,-0.0034268,-0.066065,0.0064376,2.0846e-014,-0.20188
